Question,Annotation
RecipeID: 44598<br>,A2
RecipeID: 51173<br>,A5
RecipeID: 16691<br>,A5
RecipeID: 52636<br>,A4
RecipeID: 23921<br>,A3
RecipeID: 53569<br>,A4
RecipeID: 12867<br>,A3
RecipeID: 45355<br>,A4
RecipeID: 34019<br>,A3
RecipeID: 06042<br>,A5
RecipeID: 08897<br>,A3
RecipeID: 34130<br>,A5
RecipeID: 04655<br>,A3
RecipeID: 46900<br>,A3
RecipeID: 27619<br>,A3
RecipeID: 00460<br>,A3
RecipeID: 07828<br>,A3
RecipeID: 11810<br>,A5
RecipeID: 04049<br>,A5
RecipeID: 34315<br>,A3
RecipeID: 43961<br>,A5
RecipeID: 11612<br>,A3
RecipeID: 21411<br>,A4
RecipeID: 27504<br>,A3
RecipeID: 11068<br>,A3
RecipeID: 11512<br>,A4
RecipeID: 30279<br>,A5
RecipeID: 40947<br>,A4
RecipeID: 29301<br>,A5
RecipeID: 15856<br>,A3
RecipeID: 11503<br>,A4
RecipeID: 20304<br>,A2
RecipeID: 44316<br>,A1
RecipeID: 52385<br>,A5
RecipeID: 03252<br>,A5
RecipeID: 06105<br>,A4
RecipeID: 20116<br>,A5
RecipeID: 46213<br>,A5
RecipeID: 04848<br>,A3
RecipeID: 08118<br>,A5
RecipeID: 52930<br>,A5
RecipeID: 49430<br>,A1
RecipeID: 03234<br>,A5
RecipeID: 32805<br>,A5
RecipeID: 45536<br>,A3
RecipeID: 44096<br>,A3
RecipeID: 12321<br>,A5
RecipeID: 00084<br>,A4
RecipeID: 54673<br>,A5
RecipeID: 13100<br>,A3
RecipeID: 20028<br>,A4
RecipeID: 16758<br>,A5
RecipeID: 46706<br>,A3
RecipeID: 35187<br>,A5
RecipeID: 36977<br>,A1
RecipeID: 54587<br>,A3
RecipeID: 09251<br>,A1
RecipeID: 14634<br>,A5
RecipeID: 35855<br>,A3
RecipeID: 41930<br>,A2
RecipeID: 12906<br>,A5
RecipeID: 39975<br>,A3
RecipeID: 14232<br>,A3
RecipeID: 44152<br>,A5
RecipeID: 46174<br>,A5
RecipeID: 21517<br>,A5
RecipeID: 27838<br>,A3
RecipeID: 49855<br>,A3
RecipeID: 16555<br>,A5
RecipeID: 37810<br>,A2
RecipeID: 08097<br>,A3
RecipeID: 41977<br>,A5
RecipeID: 00632<br>,A5
RecipeID: 27836<br>,A3
RecipeID: 26618<br>,A3
RecipeID: 53785<br>,A3
RecipeID: 06184<br>,A5
RecipeID: 07982<br>,A3
RecipeID: 24685<br>,A3
RecipeID: 14581<br>,A5
RecipeID: 22130<br>,A5
RecipeID: 19924<br>,A1
RecipeID: 14833<br>,A5
RecipeID: 38379<br>,A5
RecipeID: 01768<br>,A4
RecipeID: 40241<br>,A3
RecipeID: 04308<br>,A3
RecipeID: 32143<br>,A5
RecipeID: 07080<br>,A5
RecipeID: 47467<br>,A5
RecipeID: 45009<br>,A3
RecipeID: 46690<br>,A2
RecipeID: 35344<br>,A5
RecipeID: 10434<br>,A3
RecipeID: 08068<br>,A4
RecipeID: 29348<br>,A3
RecipeID: 52741<br>,A4
RecipeID: 40766<br>,A3
RecipeID: 54664<br>,A4
RecipeID: 37622<br>,A5
RecipeID: 43125<br>,A3
RecipeID: 34676<br>,A4
RecipeID: 38083<br>,A3
RecipeID: 35250<br>,A3
RecipeID: 37717<br>,A3
RecipeID: 00683<br>,A3
RecipeID: 23773<br>,A4
RecipeID: 38537<br>,A5
RecipeID: 00526<br>,A3
RecipeID: 51702<br>,A5
RecipeID: 01432<br>,A5
RecipeID: 20585<br>,A3
RecipeID: 30138<br>,A5
RecipeID: 19909<br>,A3
RecipeID: 51633<br>,A4
RecipeID: 51077<br>,A3
RecipeID: 42219<br>,A3
RecipeID: 48080<br>,A4
RecipeID: 51327<br>,A5
RecipeID: 27006<br>,A5
RecipeID: 09461<br>,A5
RecipeID: 11383<br>,A5
RecipeID: 46835<br>,A4
RecipeID: 40104<br>,A3
RecipeID: 43775<br>,A5
RecipeID: 42860<br>,A5
RecipeID: 01007<br>,A3
RecipeID: 07406<br>,A1
RecipeID: 28920<br>,A4
RecipeID: 01464<br>,A3
RecipeID: 06304<br>,A3
RecipeID: 37424<br>,A1
RecipeID: 23126<br>,A4
RecipeID: 30087<br>,A5
RecipeID: 07573<br>,A3
RecipeID: 20506<br>,A5
RecipeID: 39809<br>,A3
RecipeID: 21945<br>,A5
RecipeID: 21643<br>,A2
RecipeID: 54692<br>,A5
RecipeID: 20039<br>,A5
RecipeID: 53531<br>,A2
RecipeID: 07396<br>,A5
RecipeID: 29816<br>,A5
RecipeID: 04224<br>,A3
RecipeID: 52669<br>,A4
RecipeID: 42847<br>,A5
RecipeID: 10841<br>,A5
RecipeID: 02427<br>,A3
RecipeID: 01546<br>,A5
RecipeID: 40094<br>,A3
RecipeID: 30555<br>,A5
RecipeID: 03113<br>,A3
RecipeID: 48231<br>,A3
RecipeID: 05649<br>,A3
RecipeID: 39946<br>,A5
RecipeID: 17184<br>,A4
RecipeID: 33100<br>,A2
RecipeID: 16511<br>,A5
RecipeID: 46416<br>,A5
RecipeID: 38794<br>,A5
RecipeID: 10663<br>,A5
RecipeID: 13795<br>,A3
RecipeID: 06242<br>,A5
RecipeID: 48914<br>,A5
RecipeID: 39205<br>,A3
RecipeID: 49152<br>,A6
RecipeID: 00748<br>,A3
RecipeID: 53267<br>,A2
RecipeID: 46012<br>,A3
RecipeID: 04636<br>,A5
RecipeID: 22578<br>,A3
RecipeID: 36896<br>,A4
RecipeID: 03673<br>,A5
RecipeID: 03526<br>,A1
RecipeID: 08723<br>,A4
RecipeID: 09886<br>,A4
RecipeID: 39375<br>,A3
RecipeID: 39972<br>,A1
RecipeID: 48678<br>,A3
RecipeID: 20485<br>,A1
RecipeID: 37007<br>,A4
RecipeID: 13443<br>,A5
RecipeID: 11299<br>,A1
RecipeID: 34125<br>,A5
RecipeID: 41081<br>,A3
RecipeID: 43768<br>,A2
RecipeID: 13785<br>,A1
RecipeID: 06506<br>,A4
RecipeID: 53673<br>,A5
RecipeID: 16459<br>,A5
RecipeID: 45225<br>,A5
RecipeID: 50296<br>,A3
RecipeID: 41070<br>,A3
RecipeID: 47000<br>,A1
RecipeID: 45016<br>,A5
RecipeID: 16924<br>,A3
RecipeID: 09246<br>,A5
RecipeID: 05570<br>,A4
RecipeID: 47320<br>,A3
RecipeID: 48448<br>,A4
RecipeID: 22706<br>,A4
RecipeID: 25447<br>,A5
RecipeID: 09437<br>,A4
RecipeID: 23266<br>,A5
RecipeID: 46916<br>,A3
RecipeID: 07392<br>,A3
RecipeID: 05578<br>,A4
RecipeID: 27571<br>,A3
RecipeID: 37349<br>,A1
RecipeID: 36639<br>,A5
RecipeID: 16477<br>,A4
RecipeID: 54528<br>,A3
RecipeID: 53117<br>,A1
RecipeID: 06374<br>,A3
RecipeID: 28372<br>,A5
RecipeID: 03558<br>,A5
RecipeID: 46613<br>,A5
RecipeID: 35171<br>,A3
RecipeID: 49628<br>,A4
RecipeID: 01524<br>,A4
RecipeID: 54521<br>,A6
RecipeID: 48625<br>,A5
RecipeID: 05166<br>,A5
RecipeID: 01810<br>,A5
RecipeID: 39994<br>,A5
RecipeID: 22283<br>,A5
RecipeID: 09896<br>,A5
RecipeID: 51181<br>,A3
RecipeID: 50277<br>,A1
RecipeID: 04940<br>,A5
RecipeID: 07032<br>,A3
RecipeID: 40222<br>,A3
RecipeID: 37935<br>,A5
RecipeID: 49452<br>,A5
RecipeID: 09327<br>,A3
RecipeID: 01878<br>,A3
RecipeID: 31037<br>,A1
RecipeID: 29856<br>,A3
RecipeID: 31275<br>,A5
RecipeID: 24822<br>,A1
RecipeID: 47995<br>,A3
RecipeID: 02309<br>,A3
RecipeID: 00896<br>,A3
RecipeID: 15206<br>,A4
RecipeID: 18669<br>,A4
RecipeID: 39126<br>,A4
RecipeID: 11024<br>,A3
RecipeID: 19978<br>,A5
RecipeID: 19532<br>,A5
RecipeID: 26318<br>,A6
RecipeID: 11686<br>,A5
RecipeID: 01351<br>,A4
RecipeID: 04798<br>,A3
RecipeID: 51042<br>,A5
RecipeID: 28064<br>,A3
RecipeID: 52574<br>,A4
RecipeID: 53263<br>,A5
RecipeID: 31796<br>,A3
RecipeID: 33548<br>,A4
RecipeID: 26628<br>,A3
RecipeID: 52106<br>,A3
RecipeID: 42389<br>,A5
RecipeID: 40575<br>,A5
RecipeID: 42871<br>,A3
RecipeID: 30084<br>,A5
RecipeID: 50908<br>,A3
RecipeID: 16738<br>,A1
RecipeID: 06144<br>,A1
RecipeID: 22076<br>,A3
RecipeID: 40995<br>,A5
RecipeID: 33318<br>,A1
RecipeID: 18157<br>,A3
RecipeID: 01463<br>,A5
RecipeID: 35237<br>,A4
RecipeID: 47805<br>,A4
RecipeID: 28122<br>,A5
RecipeID: 38911<br>,A1
RecipeID: 27712<br>,A4
RecipeID: 03665<br>,A5
RecipeID: 54674<br>,A1
RecipeID: 46902<br>,A3
RecipeID: 14847<br>,A4
RecipeID: 49361<br>,A3
RecipeID: 09681<br>,A5
RecipeID: 23790<br>,A3
RecipeID: 25329<br>,A5
RecipeID: 45827<br>,A5
RecipeID: 30100<br>,A2
RecipeID: 42153<br>,A3
RecipeID: 18058<br>,A5
RecipeID: 52188<br>,A3
RecipeID: 41214<br>,A5
RecipeID: 23714<br>,A3
RecipeID: 04059<br>,A5
RecipeID: 46566<br>,A4
RecipeID: 20412<br>,A2
RecipeID: 05739<br>,A1
RecipeID: 23759<br>,A1
RecipeID: 50878<br>,A4
RecipeID: 04010<br>,A4
RecipeID: 18830<br>,A1
RecipeID: 38632<br>,A3
RecipeID: 09293<br>,A3
RecipeID: 21246<br>,A5
RecipeID: 26127<br>,A3
RecipeID: 12871<br>,A5
RecipeID: 40097<br>,A3
RecipeID: 48238<br>,A3
RecipeID: 44259<br>,A4
RecipeID: 16428<br>,A5
RecipeID: 48915<br>,A2
RecipeID: 14065<br>,A4
RecipeID: 04309<br>,A5
RecipeID: 04436<br>,A3
RecipeID: 07988<br>,A5
RecipeID: 05928<br>,A3
RecipeID: 47789<br>,A5
RecipeID: 19183<br>,A2
RecipeID: 27735<br>,A4
RecipeID: 48809<br>,A5
RecipeID: 04590<br>,A5
RecipeID: 27549<br>,A1
RecipeID: 43496<br>,A1
RecipeID: 35491<br>,A3
RecipeID: 50864<br>,A2
RecipeID: 29752<br>,A4
RecipeID: 13539<br>,A2
RecipeID: 20329<br>,A3
RecipeID: 52671<br>,A1
RecipeID: 07537<br>,A5
RecipeID: 29819<br>,A5
RecipeID: 39563<br>,A2
RecipeID: 01919<br>,A5
RecipeID: 35656<br>,A5
RecipeID: 50327<br>,A3
RecipeID: 10675<br>,A4
RecipeID: 14795<br>,A3
RecipeID: 26040<br>,A3
RecipeID: 37789<br>,A5
RecipeID: 07543<br>,A5
RecipeID: 24716<br>,A5
RecipeID: 10351<br>,A5
RecipeID: 05869<br>,A5
RecipeID: 24421<br>,A5
RecipeID: 42903<br>,A5
RecipeID: 04526<br>,A1
RecipeID: 09876<br>,A4
RecipeID: 29985<br>,A3
RecipeID: 45548<br>,A3
RecipeID: 08053<br>,A5
RecipeID: 11457<br>,A5
RecipeID: 51293<br>,A4
RecipeID: 33349<br>,A5
RecipeID: 49113<br>,A5
RecipeID: 08523<br>,A3
RecipeID: 45377<br>,A5
RecipeID: 03138<br>,A5
RecipeID: 23686<br>,A4
RecipeID: 21666<br>,A3
RecipeID: 42505<br>,A4
RecipeID: 39616<br>,A1
RecipeID: 03156<br>,A3
RecipeID: 36745<br>,A3
RecipeID: 06854<br>,A1
RecipeID: 43561<br>,A4
RecipeID: 19068<br>,A3
RecipeID: 11090<br>,A5
RecipeID: 46225<br>,A5
RecipeID: 21576<br>,A4
RecipeID: 30993<br>,A3
RecipeID: 13147<br>,A5
RecipeID: 48938<br>,A5
RecipeID: 38678<br>,A3
RecipeID: 53246<br>,A3
RecipeID: 42053<br>,A3
RecipeID: 17962<br>,A3
RecipeID: 22981<br>,A5
RecipeID: 02726<br>,A3
RecipeID: 02821<br>,A3
RecipeID: 19493<br>,A1
RecipeID: 19112<br>,A5
RecipeID: 40896<br>,A3
RecipeID: 05049<br>,A3
RecipeID: 18040<br>,A3
RecipeID: 17609<br>,A3
RecipeID: 02476<br>,A3
RecipeID: 52674<br>,A5
RecipeID: 44266<br>,A3
RecipeID: 03703<br>,A3
RecipeID: 11475<br>,A3
RecipeID: 54363<br>,A5
RecipeID: 36819<br>,A1
RecipeID: 44261<br>,A3
RecipeID: 36892<br>,A3
RecipeID: 37052<br>,A5
RecipeID: 11537<br>,A3
RecipeID: 21220<br>,A3
RecipeID: 51287<br>,A1
RecipeID: 19408<br>,A1
RecipeID: 39649<br>,A3
RecipeID: 34478<br>,A3
RecipeID: 16893<br>,A3
RecipeID: 05335<br>,A4
RecipeID: 30856<br>,A4
RecipeID: 08847<br>,A2
RecipeID: 21486<br>,A3
RecipeID: 45146<br>,A5
RecipeID: 11823<br>,A3
RecipeID: 16888<br>,A5
RecipeID: 24643<br>,A3
RecipeID: 39624<br>,A3
RecipeID: 05232<br>,A6
RecipeID: 25631<br>,A5
RecipeID: 42171<br>,A3
RecipeID: 52416<br>,A3
RecipeID: 48726<br>,A1
RecipeID: 11331<br>,A5
RecipeID: 47074<br>,A3
RecipeID: 45243<br>,A3
RecipeID: 44025<br>,A2
RecipeID: 26968<br>,A1
RecipeID: 30221<br>,A5
RecipeID: 09660<br>,A5
RecipeID: 05091<br>,A3
RecipeID: 12894<br>,A5
RecipeID: 37421<br>,A3
RecipeID: 36490<br>,A1
RecipeID: 17549<br>,A5
RecipeID: 36280<br>,A4
RecipeID: 34476<br>,A5
RecipeID: 34304<br>,A1
RecipeID: 22627<br>,A3
RecipeID: 07516<br>,A4
RecipeID: 34040<br>,A4
RecipeID: 40795<br>,A5
RecipeID: 36922<br>,A4
RecipeID: 32764<br>,A4
RecipeID: 49660<br>,A5
RecipeID: 43355<br>,A5
RecipeID: 49879<br>,A3
RecipeID: 25490<br>,A3
RecipeID: 34320<br>,A2
RecipeID: 27323<br>,A4
RecipeID: 18166<br>,A4
RecipeID: 12953<br>,A5
RecipeID: 22730<br>,A3
RecipeID: 53172<br>,A1
RecipeID: 09666<br>,A3
RecipeID: 11856<br>,A1
RecipeID: 19255<br>,A5
RecipeID: 45853<br>,A3
RecipeID: 19961<br>,A5
RecipeID: 43205<br>,A1
RecipeID: 40564<br>,A1
RecipeID: 28558<br>,A5
RecipeID: 23626<br>,A1
RecipeID: 38446<br>,A3
RecipeID: 04381<br>,A5
RecipeID: 31196<br>,A5
RecipeID: 06908<br>,A4
RecipeID: 36161<br>,A3
RecipeID: 38008<br>,A3
RecipeID: 25598<br>,A4
RecipeID: 50304<br>,A3
RecipeID: 25739<br>,A3
RecipeID: 12439<br>,A5
RecipeID: 22445<br>,A6
RecipeID: 19821<br>,A3
RecipeID: 39201<br>,A3
RecipeID: 25196<br>,A3
RecipeID: 41529<br>,A1
RecipeID: 05403<br>,A4
RecipeID: 04030<br>,A3
RecipeID: 08065<br>,A3
RecipeID: 16430<br>,A5
RecipeID: 30635<br>,A3
RecipeID: 40464<br>,A5
RecipeID: 52723<br>,A5
RecipeID: 14035<br>,A5
RecipeID: 13683<br>,A1
RecipeID: 14430<br>,A5
RecipeID: 29929<br>,A1
RecipeID: 39344<br>,A4
RecipeID: 16577<br>,A4
RecipeID: 34028<br>,A5
RecipeID: 47232<br>,A3
RecipeID: 39725<br>,A4
RecipeID: 19323<br>,A3
RecipeID: 52467<br>,A3
RecipeID: 21126<br>,A3
RecipeID: 31368<br>,A4
RecipeID: 54504<br>,A5
RecipeID: 10121<br>,A5
RecipeID: 52455<br>,A2
RecipeID: 15041<br>,A5
RecipeID: 35403<br>,A3
RecipeID: 07203<br>,A3
RecipeID: 26811<br>,A3
RecipeID: 25234<br>,A4
RecipeID: 25856<br>,A1
